index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
32,465.7233393914199,24.845144600857655,0.5745103669872663,1250.5912015325428,0.0,388.8256510516494,31071.11923863634,34337.334046022625,1.0,0.00012939379708801213,564.3784812464866,-507.94048935095225,8.229595932893186e-05,0.5998178949235774,0.002503613383221584,0.04900635268632562,4,
33,490.5684839922794,25.41965496784497,0.2949195189693116,841.6693508822652,0.0,399.2900724283297,21394.944496437223,23747.57637111856,1.0,0.0001269557332483906,492.20204542514017,-442.9816998207003,8.12046722514781e-05,0.5998461138396525,0.0017623303459782995,0.051509966069547206,4,
34,515.9881389601244,25.714574486814392,0.019223993991715427,433.0763603757183,0.0,404.2403693884388,11136.374327359881,12624.239048657222,1.0,0.0001264764899981119,519.4844714816684,-467.5358838040682,8.192815389193586e-05,0.5998707239340869,0.0009836967334060057,0.05327229641552551,4,
35,541.7027134469411,25.733798480806,-0.24694003329705005,33.14888458241206,6.528659355353739e-07,403.5589338750158,853.0467157072889,0.0,-0.0,927.2248561495245,0.00016516334090002638,1030.2496915191316,1030.2498073268152,0.5998966981498538,0.0,0.054255993148931515,4,
36,567.436511927747,25.48685844750902,-0.5118189150971191,6.593617501251594e-07,370.301177381343,397.4271959235492,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.0001709720591137609,0.5998394620558806,0.0,0.054255993148931515,4,
37,592.9233703752589,24.975039532412,-0.7741656013107234,6.728741938259017e-07,775.2199844099273,386.02841822886217,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5998394620528158,0.0,0.054255993148931515,4,
38,617.8984099076708,24.20087393110139,-1.0139787023910183,6.943988733210573e-07,1151.2313846611326,369.7366696195431,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.0001709720591137609,0.599839462049751,0.0,0.054255993148931515,4,
39,642.0992838387722,23.18689522871054,-1.1983883309273247,7.247654084507764e-07,1448.126101471773,349.456395644248,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.0001709720591137609,0.5998394620466863,0.0,0.054255993148931515,4,
40,665.2861790674787,21.988506897783036,-1.2453835618700846,7.642656079042867e-07,1541.332124475872,326.7432190931163,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5998394620436215,0.0,0.054255993148931515,4,
41,687.2746859652617,20.74312333591322,-1.0071905784769786,8.101508783899783e-07,1206.3879811326544,304.3978873933497,1.6805059591141753e-05,0.0,-0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,0.00017097205911378865,0.5998394620405567,0.0,0.054255993148931515,4,
