metric,mode,method,count,mean,std,min,median,max
equivalent_energy_kwh_per_km_raw,all_runs,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_raw,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_raw,all_runs,Full,810,0.29069697498854236,0.03664714357240368,0.23598589771030137,0.28278341885643504,0.3731461866464576
equivalent_energy_kwh_per_km_raw,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_raw,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_raw,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_raw,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_raw,success_only,Full,810,0.29069697498854236,0.03664714357240368,0.23598589771030137,0.28278341885643504,0.3731461866464576
battery_discharge_kwh_raw,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_discharge_kwh_raw,all_runs,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_discharge_kwh_raw,all_runs,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_discharge_kwh_raw,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_discharge_kwh_raw,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_discharge_kwh_raw,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_discharge_kwh_raw,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_discharge_kwh_raw,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_discharge_kwh_raw,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_discharge_kwh_raw,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
fuel_kg_physical,all_runs,RF,810,0.11050424282309801,0.001588749667927758,0.1081474999999996,0.11047300377940522,0.11654109063888539
fuel_kg_physical,all_runs,HCS-i,414,0.09800087084063307,0.0022193628614372842,0.0914049999999998,0.09796624999999973,0.10452749999999965
fuel_kg_physical,all_runs,OEAC-i,723,0.10154250952221734,0.0009450244338465503,0.09931482487085741,0.10167425845517626,0.10347393834402616
fuel_kg_physical,all_runs,KINO,810,0.10845380476361971,0.0011623432815122889,0.10462036580255907,0.1085999999999996,0.11132773531625223
fuel_kg_physical,all_runs,Full,810,0.06282349307169766,0.010630235939379966,0.04889611995557341,0.060461167525599824,0.08876251164777586
fuel_kg_physical,success_only,RF,810,0.11050424282309801,0.001588749667927758,0.1081474999999996,0.11047300377940522,0.11654109063888539
fuel_kg_physical,success_only,HCS-i,414,0.09800087084063307,0.0022193628614372842,0.0914049999999998,0.09796624999999973,0.10452749999999965
fuel_kg_physical,success_only,OEAC-i,723,0.10154250952221734,0.0009450244338465503,0.09931482487085741,0.10167425845517626,0.10347393834402616
fuel_kg_physical,success_only,KINO,810,0.10845380476361971,0.0011623432815122889,0.10462036580255907,0.1085999999999996,0.11132773531625223
fuel_kg_physical,success_only,Full,810,0.06282349307169766,0.010630235939379966,0.04889611995557341,0.060461167525599824,0.08876251164777586
fuel_g_physical,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_physical,all_runs,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_physical,all_runs,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_physical,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_physical,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_physical,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_physical,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_physical,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_physical,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_physical,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_energy_kwh_physical,all_runs,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_physical,all_runs,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_physical,all_runs,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_physical,all_runs,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_physical,all_runs,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_physical,success_only,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_physical,success_only,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_physical,success_only,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_physical,success_only,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_physical,success_only,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
battery_used_kwh_physical,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_physical,all_runs,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_physical,all_runs,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_physical,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_physical,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_physical,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_physical,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_physical,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_physical,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_physical,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
equivalent_energy_kwh_physical,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_physical,all_runs,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_physical,all_runs,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_physical,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_physical,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_physical,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_physical,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_physical,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_physical,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_physical,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_per_km_physical,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_physical,all_runs,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_physical,all_runs,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_physical,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_physical,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_physical,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_physical,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_physical,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_physical,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_physical,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
distance_m_physical,all_runs,RF,810,2789.2091602341698,144.3478061963193,2541.8936636681065,2833.5245080484906,2985.90365192961
distance_m_physical,all_runs,HCS-i,414,2124.535013850222,25.631385882796977,2076.871188810542,2128.842590947458,2169.5773718134074
distance_m_physical,all_runs,OEAC-i,723,2179.096301628957,20.58990878671447,2139.2570510929263,2178.2307700465876,2215.4758728661313
distance_m_physical,all_runs,KINO,810,2963.074694128218,50.04496930750127,2895.245715914094,2952.928657875639,3048.0
distance_m_physical,all_runs,Full,810,2963.0448984432564,50.07328999172435,2895.2400330765536,2952.9235563515685,3048.0
distance_m_physical,success_only,RF,810,2789.2091602341698,144.3478061963193,2541.8936636681065,2833.5245080484906,2985.90365192961
distance_m_physical,success_only,HCS-i,414,2124.535013850222,25.631385882796977,2076.871188810542,2128.842590947458,2169.5773718134074
distance_m_physical,success_only,OEAC-i,723,2179.096301628957,20.58990878671447,2139.2570510929263,2178.2307700465876,2215.4758728661313
distance_m_physical,success_only,KINO,810,2963.074694128218,50.04496930750127,2895.245715914094,2952.928657875639,3048.0
distance_m_physical,success_only,Full,810,2963.0448984432564,50.07328999172435,2895.2400330765536,2952.9235563515685,3048.0
fuel_g_reporting,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting,all_runs,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_reporting,all_runs,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_reporting,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_reporting,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_reporting,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_reporting,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_energy_kwh_reporting,all_runs,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_reporting,all_runs,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_reporting,all_runs,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_reporting,all_runs,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_reporting,all_runs,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_reporting,success_only,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_reporting,success_only,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_reporting,success_only,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_reporting,success_only,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_reporting,success_only,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
battery_used_kwh_reporting,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_reporting,all_runs,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_reporting,all_runs,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_reporting,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_reporting,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_reporting,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_reporting,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_reporting,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_reporting,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_reporting,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
equivalent_energy_kwh_reporting,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_reporting,all_runs,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_reporting,all_runs,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_reporting,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_reporting,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_reporting,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_reporting,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_reporting,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_reporting,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_reporting,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_per_km_reporting,all_runs,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_reporting,all_runs,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_reporting,all_runs,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_reporting,all_runs,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_reporting,all_runs,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
equivalent_energy_kwh_per_km_reporting,success_only,RF,810,0.48341970123922134,0.03683239146467718,0.43262005614975646,0.47106283004952126,0.5636252765122367
equivalent_energy_kwh_per_km_reporting,success_only,HCS-i,414,0.5510707928773295,0.014522918358154507,0.5091127495845502,0.5489809267726025,0.5890819650186198
equivalent_energy_kwh_per_km_reporting,success_only,OEAC-i,723,0.5685082727436253,0.006698827221457519,0.5536452411601942,0.5707186372256651,0.5813554162004297
equivalent_energy_kwh_per_km_reporting,success_only,KINO,810,0.43851712920371066,0.008031831533080737,0.4204688410324911,0.44009285991661634,0.4598365603413414
equivalent_energy_kwh_per_km_reporting,success_only,Full,810,0.29638649558095087,0.036490348923137066,0.23926781429352265,0.2863108208199666,0.37886442442146046
fuel_overestimate_factor_raw_vs_physical,all_runs,RF,810,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,all_runs,HCS-i,414,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,all_runs,OEAC-i,723,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,all_runs,KINO,810,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,all_runs,Full,810,0.9766025652434988,0.011573667552394022,0.9441797200804226,0.9812369849746381,0.9944751381215461
fuel_overestimate_factor_raw_vs_physical,success_only,RF,810,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,success_only,HCS-i,414,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,success_only,OEAC-i,723,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,success_only,KINO,810,1.0,0.0,1.0,1.0,1.0
fuel_overestimate_factor_raw_vs_physical,success_only,Full,810,0.9766025652434988,0.011573667552394022,0.9441797200804226,0.9812369849746381,0.9944751381215461
scenario_target_m_empirical,all_runs,RF,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,all_runs,HCS-i,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,all_runs,OEAC-i,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,all_runs,KINO,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,all_runs,Full,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,success_only,RF,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,success_only,HCS-i,414,2960.905678047632,53.85751200115858,2896.3562734587917,2954.5719309768433,3048.0
scenario_target_m_empirical,success_only,OEAC-i,723,2965.7348229334193,53.366999239764795,2896.3562734587917,2954.5719309768433,3048.0
scenario_target_m_empirical,success_only,KINO,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
scenario_target_m_empirical,success_only,Full,810,2966.695667361371,50.51974752782209,2896.3562734587917,2963.9312923667885,3048.0
completion_ratio,all_runs,RF,810,0.940300814840347,0.04844356553539522,0.8351771555404988,0.9518332104644488,1.0
completion_ratio,all_runs,HCS-i,810,0.36681224036063126,0.3590536679225294,0.0,0.6948480157674113,0.7332754051845357
completion_ratio,all_runs,OEAC-i,810,0.6559964404239802,0.22795699165745853,0.0,0.7359471275714163,0.7470695652054409
completion_ratio,all_runs,KINO,810,0.9987853065020486,0.002580742177719986,0.9887998356087575,0.9996458161165064,1.0
completion_ratio,all_runs,Full,810,0.998775189084699,0.0026133984155332773,0.9887746146677912,0.9996434973130633,1.0
completion_ratio,success_only,RF,810,0.940300814840347,0.04844356553539522,0.8351771555404988,0.9518332104644488,1.0
completion_ratio,success_only,HCS-i,414,0.7176761224447131,0.010776173310604297,0.6947717109474495,0.7210216598086916,0.7332754051845357
completion_ratio,success_only,OEAC-i,723,0.7349337714293553,0.01148761469561531,0.7142352780582184,0.7386029890397053,0.7470695652054409
completion_ratio,success_only,KINO,810,0.9987853065020486,0.002580742177719986,0.9887998356087575,0.9996458161165064,1.0
completion_ratio,success_only,Full,810,0.998775189084699,0.0026133984155332773,0.9887746146677912,0.9996434973130633,1.0
fuel_g_reporting_adj,all_runs,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting_adj,all_runs,HCS-i,810,107.06497829755644,9.40814591076068,91.4049999999998,102.26499999999967,116.5410906388854
fuel_g_reporting_adj,all_runs,OEAC-i,810,103.15346823474836,4.731870225009941,99.31482487085741,101.73795823797221,116.5410906388854
fuel_g_reporting_adj,all_runs,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting_adj,all_runs,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_g_reporting_adj,success_only,RF,810,110.50424282309804,1.588749667927757,108.14749999999961,110.47300377940522,116.5410906388854
fuel_g_reporting_adj,success_only,HCS-i,414,98.00087084063308,2.2193628614372845,91.4049999999998,97.96624999999972,104.52749999999965
fuel_g_reporting_adj,success_only,OEAC-i,723,101.54250952221734,0.9450244338465499,99.31482487085741,101.67425845517626,103.47393834402615
fuel_g_reporting_adj,success_only,KINO,810,108.45380476361971,1.162343281512289,104.62036580255906,108.5999999999996,111.32773531625223
fuel_g_reporting_adj,success_only,Full,810,62.82349307169766,10.630235939379967,48.896119955573404,60.461167525599826,88.76251164777587
fuel_energy_kwh_reporting_adj,all_runs,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_reporting_adj,all_runs,HCS-i,810,1.2788316852208128,0.11237507615630803,1.091781944444442,1.2214986111111072,1.3920185826311309
fuel_energy_kwh_reporting_adj,all_runs,OEAC-i,810,1.2321108705817163,0.05651956102095201,1.1862604081796857,1.215203390064668,1.3920185826311309
fuel_energy_kwh_reporting_adj,all_runs,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_reporting_adj,all_runs,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
fuel_energy_kwh_reporting_adj,success_only,RF,810,1.3199117892758931,0.018976732144692646,1.2917618055555509,1.3195386562540068,1.3920185826311309
fuel_energy_kwh_reporting_adj,success_only,HCS-i,414,1.1705659572631173,0.026509056400500906,1.091781944444442,1.1701524305555524,1.2485229166666625
fuel_energy_kwh_reporting_adj,success_only,OEAC-i,723,1.212868863737596,0.011287791848722684,1.1862604081796857,1.2144425315479386,1.2359387079980901
fuel_energy_kwh_reporting_adj,success_only,KINO,810,1.29542044578768,0.013883544751396788,1.2496321470861222,1.297166666666662,1.3297479496107905
fuel_energy_kwh_reporting_adj,success_only,Full,810,0.7503917228008331,0.1269722626092607,0.5840369883582379,0.7221750565557756,1.0602188891262116
battery_used_kwh_reporting_adj,all_runs,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_reporting_adj,all_runs,HCS-i,810,0.1017643558476045,0.10410334922262215,0.0,2.9072176316676322e-05,0.20814162823218438
battery_used_kwh_reporting_adj,all_runs,OEAC-i,810,0.04544598616256999,0.05655768746487319,0.019858523705905497,0.026543460587640892,0.20814162823218438
battery_used_kwh_reporting_adj,all_runs,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_reporting_adj,all_runs,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
battery_used_kwh_reporting_adj,success_only,RF,810,0.023354754022697457,0.02732925417467761,0.0,0.010825621383297488,0.08602222201411013
battery_used_kwh_reporting_adj,success_only,HCS-i,414,1.2182262354203666e-05,0.00013282509655926966,0.0,0.0,0.0015638676976944378
battery_used_kwh_reporting_adj,success_only,OEAC-i,723,0.025868502262076973,0.0032905879018642415,0.019858523705905497,0.026426039157052467,0.031050286442117454
battery_used_kwh_reporting_adj,success_only,KINO,810,0.0036111743116119016,0.005562941107342181,0.0,0.0,0.022502991612913116
battery_used_kwh_reporting_adj,success_only,Full,810,0.1288535582063614,0.029336108443064442,0.05373937789041659,0.11933549065554058,0.20814162823218438
equivalent_energy_kwh_reporting_adj,all_runs,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_reporting_adj,all_runs,HCS-i,810,1.2999438961241583,0.13370365721767244,1.091816536026954,1.2214986111111072,1.4351899143864224
equivalent_energy_kwh_reporting_adj,all_runs,OEAC-i,810,1.2598378249004718,0.0616717172025992,1.2151892859561095,1.242377098604555,1.4351899143864224
equivalent_energy_kwh_reporting_adj,all_runs,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_reporting_adj,all_runs,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
equivalent_energy_kwh_reporting_adj,success_only,RF,810,1.3432665432985906,0.037714689873999604,1.2917618055555509,1.3330553914946548,1.4351899143864224
equivalent_energy_kwh_reporting_adj,success_only,HCS-i,414,1.1705781395254715,0.026512346062990407,1.091816536026954,1.1701524305555524,1.2485229166666625
equivalent_energy_kwh_reporting_adj,success_only,OEAC-i,723,1.238737365999673,0.01052259322536536,1.2151892859561095,1.239672117934459,1.262155313826418
equivalent_energy_kwh_reporting_adj,success_only,KINO,810,1.2990316200992917,0.014030315357190811,1.2586374813638612,1.297166666666662,1.3393448702679618
equivalent_energy_kwh_reporting_adj,success_only,Full,810,0.8792452810071946,0.11788590024537615,0.6927383934231363,0.8557956727048573,1.1512750257197797
