metric,scenario_id,method_short,count,mean,std,min,median,max
battery_discharge_kwh_raw,B006,RF,81,0.034657816567743166,0.027207326290671068,0.004552177089748972,0.024632779002435164,0.0757269545936374
battery_discharge_kwh_raw,B007,Full,81,0.12050246853187441,0.024216656774526186,0.0661514508218829,0.11286597157124759,0.1780016440468843
battery_discharge_kwh_raw,B007,HCS-i,54,2.5933723140218807e-06,7.404385842173697e-06,0.0,0.0,2.3552770121480612e-05
battery_discharge_kwh_raw,B007,KINO,81,0.004359521810778424,0.005060185318066076,0.0,0.00094440139729364,0.012987957848757494
battery_discharge_kwh_raw,B007,OEAC-i,75,0.024884980955177702,0.00034352469114744635,0.02477894354487032,0.0247823923297693,0.026042001571637673
battery_discharge_kwh_raw,B007,RF,81,0.026637055899524226,0.02359727701814783,0.0038047727017173783,0.015230182444493727,0.06110840367088367
battery_discharge_kwh_raw,B008,Full,81,0.13951314570537915,0.03030391238965974,0.0630191017586732,0.14105449501618217,0.20000006211485846
battery_discharge_kwh_raw,B008,HCS-i,60,0.0,0.0,0.0,0.0,0.0
battery_discharge_kwh_raw,B008,KINO,81,0.0008664526566246198,0.0016546145659915457,0.0,0.0,0.005577909288448261
battery_discharge_kwh_raw,B008,OEAC-i,81,0.029662569214654447,0.0003267473972605057,0.029066168373474584,0.029583862216046322,0.030727105732156142
battery_discharge_kwh_raw,B008,RF,81,0.013338658954891945,0.007979073953849737,0.003425973936731016,0.011059054779298905,0.028008752180817085
battery_discharge_kwh_raw,B009,Full,81,0.1381509876995713,0.031225570258583978,0.05373937789041659,0.15229312320840777,0.19252795170626855
battery_discharge_kwh_raw,B009,HCS-i,33,0.00014216979069949434,0.0004565510067987869,0.0,0.0,0.0015638676976944378
battery_discharge_kwh_raw,B009,KINO,81,0.002243403220254623,0.0038302522896590412,0.0,0.0,0.01122304294408193
battery_discharge_kwh_raw,B009,OEAC-i,81,0.028893371407157267,0.0004175662510692545,0.028071523388846286,0.028921796255833694,0.030012483987427962
battery_discharge_kwh_raw,B009,RF,81,0.00651461218739642,0.0039471907371021984,0.0,0.006472183655479458,0.013675793750585322
battery_discharge_kwh_raw,B010,Full,81,0.16466204233802995,0.028176764330875723,0.099595209140344,0.16626423214990013,0.20814162823218438
battery_discharge_kwh_raw,B010,HCS-i,0,,,,,
battery_discharge_kwh_raw,B010,KINO,81,0.016419855738855668,0.0036039225399092456,0.011582082329000072,0.014987280194789494,0.022502991612913116
battery_discharge_kwh_raw,B010,OEAC-i,0,,,,,
battery_discharge_kwh_raw,B010,RF,81,0.014581844784325003,0.013624682032733381,0.0,0.008378102297522536,0.037751923759463
fuel_kg_physical,B001,Full,81,0.07870755629957214,0.0058215701798443615,0.059375191336810657,0.07953173343725548,0.08849346181369695
fuel_kg_physical,B001,HCS-i,81,0.09789083333333307,0.0031884397144214182,0.0918574999999998,0.09864499999999972,0.10226499999999968
fuel_kg_physical,B001,KINO,81,0.10968482237367642,0.0009431464981568624,0.1085999999999996,0.10921850281928329,0.11132773531625223
fuel_kg_physical,B001,OEAC-i,81,0.10214739437599211,0.00032482404284791465,0.1018354639054792,0.10199919994113944,0.10290288416037686
fuel_kg_physical,B001,RF,81,0.1096204426119978,0.001107349023828094,0.1081474999999996,0.10978633734513939,0.11217827510058184
fuel_kg_physical,B002,Full,81,0.056812249281668885,0.006029614597939998,0.05022124176086434,0.05377744676229132,0.06872795649222911
fuel_kg_physical,B002,HCS-i,33,0.09704068181818155,0.00376570494068292,0.0914049999999998,0.09909749999999971,0.10135999999999969
fuel_kg_physical,B002,KINO,81,0.1085999999999996,0.0,0.1085999999999996,0.1085999999999996,0.1085999999999996
fuel_kg_physical,B002,OEAC-i,81,0.10253172396323344,0.00034008266192365674,0.10231792476682233,0.10231914266692604,0.10336017691559525
fuel_kg_physical,B002,RF,81,0.11025208602963549,0.0010203522474021612,0.10860062828637895,0.11055687861456091,0.11233053070593649
fuel_kg_physical,B003,Full,81,0.05722868572140546,0.006760229390272561,0.05012257218620631,0.054161934768118425,0.0714536868464633
fuel_kg_physical,B003,HCS-i,60,0.09859974999999972,0.0017249810057907613,0.09638249999999975,0.09887124999999972,0.10181249999999968
fuel_kg_physical,B003,KINO,81,0.1085999999999996,0.0,0.1085999999999996,0.1085999999999996,0.1085999999999996
fuel_kg_physical,B003,OEAC-i,81,0.10180951624280564,0.00039192399662311934,0.10122236745777412,0.10167357015426264,0.10260966870992405
fuel_kg_physical,B003,RF,81,0.11143092124927897,0.0013577272838705878,0.10929982785594418,0.11161641462935444,0.1145518540246098
fuel_kg_physical,B004,Full,81,0.05729778966764435,0.006310106673461193,0.04889611995557341,0.0544476844819913,0.0700165840854911
fuel_kg_physical,B004,HCS-i,33,0.09868613636363607,0.0025279416721932534,0.09638249999999975,0.09864499999999972,0.10452749999999965
fuel_kg_physical,B004,KINO,81,0.10860719080239437,3.689449279767793e-05,0.1085999999999996,0.1085999999999996,0.10879415166465839
fuel_kg_physical,B004,OEAC-i,81,0.10262038378073264,0.0003901984505361775,0.10201051640047626,0.10246174845600504,0.10347393834402616
fuel_kg_physical,B004,RF,81,0.11011441710632265,0.0013284652763533135,0.1081474999999996,0.10988295696810281,0.11266497305199918
fuel_kg_physical,B005,Full,81,0.07663917463908634,0.007709736144527261,0.06021374660079874,0.07978810121586315,0.0867474651961864
fuel_kg_physical,B005,HCS-i,0,,,,,
fuel_kg_physical,B005,KINO,81,0.10905978968735544,0.0010815806150162035,0.10775814616544467,0.10862810405239327,0.11088466670613
fuel_kg_physical,B005,OEAC-i,81,0.10161857647868706,0.00040754758760702003,0.10092612291155553,0.10149706983010424,0.1024716144232532
fuel_kg_physical,B005,RF,81,0.10951837282702301,0.0010952048241700948,0.1081474999999996,0.10901692706131533,0.11145826467308446
fuel_kg_physical,B006,Full,81,0.05568174224229369,0.007037536028401565,0.04933992789953995,0.052392847768432935,0.07067698043041146
fuel_kg_physical,B006,HCS-i,60,0.09848662499999973,0.0008927416618418293,0.09728749999999974,0.09864499999999972,0.1004549999999997
fuel_kg_physical,B006,KINO,81,0.10882185706996665,0.000631416290496454,0.1085999999999996,0.1085999999999996,0.11059671362970293
fuel_kg_physical,B006,OEAC-i,81,0.10141080210846824,0.0003901681710997024,0.1008246591630857,0.10127575359211702,0.10220236276793782
fuel_kg_physical,B006,RF,81,0.11144608999467549,0.0018585034461999874,0.10895194846124127,0.11166758121702088,0.11477867259435445
fuel_kg_physical,B007,Full,81,0.06390615408705684,0.009495515759843993,0.05286114955618451,0.060062475458021736,0.08060795079325438
fuel_kg_physical,B007,HCS-i,54,0.09854444444444416,0.0013407960767755885,0.09728749999999974,0.09864499999999972,0.10090749999999969
fuel_kg_physical,B007,KINO,81,0.10699239815981153,0.001823357768719726,0.10462036580255907,0.1085999999999996,0.1085999999999996
fuel_kg_physical,B007,OEAC-i,75,0.10146836547740967,0.0003913515119634807,0.10083601006213853,0.10130907472612802,0.10237427595435751
fuel_kg_physical,B007,RF,81,0.11062352426881245,0.0013096264841147478,0.10851596557088067,0.11086716047355702,0.1136716692622114
fuel_kg_physical,B008,Full,81,0.05706393298186907,0.00694462866661257,0.0505139513072848,0.054301608361002264,0.07775466189489955
fuel_kg_physical,B008,HCS-i,60,0.09735537499999974,0.00048453647800443615,0.09683499999999974,0.09728749999999974,0.09864499999999972
fuel_kg_physical,B008,KINO,81,0.10833185185185146,0.000766509415485395,0.10588499999999963,0.1085999999999996,0.1085999999999996
fuel_kg_physical,B008,OEAC-i,81,0.10017803504915064,0.00037818754602330403,0.0996224673190144,0.10005906496394518,0.10112209212324139
fuel_kg_physical,B008,RF,81,0.11080626293929449,0.0013846409480906448,0.1089954305459751,0.11100807754476322,0.11352343517887484
fuel_kg_physical,B009,Full,81,0.05833246782133431,0.008183632132493518,0.051179915359969984,0.05452653243017611,0.08876251164777586
fuel_kg_physical,B009,HCS-i,33,0.09685797054612708,0.0014180208436504408,0.09411999999999977,0.09638249999999975,0.09889767600740035
fuel_kg_physical,B009,KINO,81,0.10784583333333295,0.001423758011390961,0.10497999999999964,0.1085999999999996,0.1085999999999996
fuel_kg_physical,B009,OEAC-i,81,0.10009229607200941,0.0005264193721994617,0.09931482487085741,0.0997837723527646,0.10123213030839942
fuel_kg_physical,B009,RF,81,0.11014202583631556,0.0011883098705524656,0.1081474999999996,0.1098750356889086,0.11229292144784173
fuel_kg_physical,B010,Full,81,0.06656517797504548,0.0019264899454691752,0.06365880614594366,0.06597727471481477,0.07054903588145842
fuel_kg_physical,B010,HCS-i,0,,,,,
fuel_kg_physical,B010,KINO,81,0.10799430435780906,0.0006227828522040787,0.10705109667988831,0.10811771226518908,0.10898600935032222
fuel_kg_physical,B010,OEAC-i,0,,,,,
fuel_kg_physical,B010,RF,81,0.11108828536762422,0.002367676631974823,0.1081474999999996,0.11075805011939822,0.11654109063888539
fuel_g_physical,B001,Full,81,78.70755629957215,5.821570179844346,59.37519133681066,79.53173343725547,88.49346181369695
fuel_g_physical,B001,HCS-i,81,97.89083333333306,3.188439714421423,91.8574999999998,98.64499999999973,102.26499999999967
fuel_g_physical,B001,KINO,81,109.68482237367641,0.9431464981568577,108.5999999999996,109.21850281928329,111.32773531625223
fuel_g_physical,B001,OEAC-i,81,102.14739437599212,0.3248240428479154,101.8354639054792,101.99919994113944,102.90288416037687
fuel_g_physical,B001,RF,81,109.62044261199779,1.1073490238281016,108.14749999999961,109.78633734513939,112.17827510058184
fuel_g_physical,B002,Full,81,56.812249281668876,6.029614597939996,50.22124176086434,53.77744676229132,68.72795649222911
fuel_g_physical,B002,HCS-i,33,97.04068181818157,3.765704940682916,91.4049999999998,99.09749999999971,101.35999999999969
fuel_g_physical,B002,KINO,81,108.5999999999996,0.0,108.5999999999996,108.5999999999996,108.5999999999996
fuel_g_physical,B002,OEAC-i,81,102.53172396323343,0.34008266192365466,102.31792476682233,102.31914266692604,103.36017691559525
fuel_g_physical,B002,RF,81,110.25208602963548,1.0203522474021558,108.60062828637895,110.55687861456092,112.33053070593648
fuel_g_physical,B003,Full,81,57.228685721405455,6.760229390272561,50.12257218620631,54.16193476811843,71.4536868464633
fuel_g_physical,B003,HCS-i,60,98.59974999999972,1.7249810057907633,96.38249999999975,98.87124999999972,101.81249999999969
fuel_g_physical,B003,KINO,81,108.5999999999996,0.0,108.5999999999996,108.5999999999996,108.5999999999996
fuel_g_physical,B003,OEAC-i,81,101.80951624280563,0.3919239966231105,101.22236745777411,101.67357015426263,102.60966870992405
fuel_g_physical,B003,RF,81,111.43092124927895,1.3577272838705858,109.29982785594417,111.61641462935444,114.5518540246098
fuel_g_physical,B004,Full,81,57.29778966764435,6.310106673461191,48.896119955573404,54.447684481991296,70.01658408549109
fuel_g_physical,B004,HCS-i,33,98.68613636363608,2.52794167219325,96.38249999999975,98.64499999999973,104.52749999999965
fuel_g_physical,B004,KINO,81,108.60719080239436,0.03689449279767695,108.5999999999996,108.5999999999996,108.79415166465839
fuel_g_physical,B004,OEAC-i,81,102.62038378073265,0.39019845053617525,102.01051640047626,102.46174845600504,103.47393834402615
fuel_g_physical,B004,RF,81,110.11441710632266,1.3284652763533131,108.14749999999961,109.8829569681028,112.66497305199918
fuel_g_physical,B005,Full,81,76.63917463908633,7.709736144527263,60.21374660079874,79.78810121586315,86.7474651961864
fuel_g_physical,B005,HCS-i,0,,,,,
fuel_g_physical,B005,KINO,81,109.05978968735543,1.0815806150162013,107.75814616544467,108.62810405239327,110.88466670612999
fuel_g_physical,B005,OEAC-i,81,101.61857647868705,0.40754758760702336,100.92612291155554,101.49706983010424,102.4716144232532
fuel_g_physical,B005,RF,81,109.518372827023,1.0952048241700993,108.14749999999961,109.01692706131533,111.45826467308447
fuel_g_physical,B006,Full,81,55.681742242293694,7.037536028401567,49.33992789953995,52.39284776843294,70.67698043041146
fuel_g_physical,B006,HCS-i,60,98.48662499999973,0.8927416618418329,97.28749999999974,98.64499999999973,100.4549999999997
fuel_g_physical,B006,KINO,81,108.82185706996663,0.6314162904964565,108.5999999999996,108.5999999999996,110.59671362970293
fuel_g_physical,B006,OEAC-i,81,101.41080210846825,0.39016817109971086,100.8246591630857,101.27575359211701,102.20236276793781
fuel_g_physical,B006,RF,81,111.4460899946755,1.8585034461999759,108.95194846124127,111.66758121702088,114.77867259435445
fuel_g_physical,B007,Full,81,63.90615408705684,9.495515759843997,52.861149556184515,60.06247545802174,80.60795079325437
fuel_g_physical,B007,HCS-i,54,98.54444444444417,1.3407960767755824,97.28749999999974,98.64499999999973,100.90749999999969
fuel_g_physical,B007,KINO,81,106.99239815981154,1.8233577687197318,104.62036580255906,108.5999999999996,108.5999999999996
fuel_g_physical,B007,OEAC-i,75,101.46836547740968,0.3913515119634853,100.83601006213853,101.30907472612802,102.37427595435751
fuel_g_physical,B007,RF,81,110.62352426881246,1.3096264841147507,108.51596557088067,110.86716047355702,113.6716692622114
fuel_g_physical,B008,Full,81,57.063932981869065,6.944628666612569,50.513951307284806,54.301608361002266,77.75466189489954
fuel_g_physical,B008,HCS-i,60,97.35537499999973,0.48453647800443644,96.83499999999974,97.28749999999974,98.64499999999973
fuel_g_physical,B008,KINO,81,108.33185185185145,0.7665094154853969,105.88499999999964,108.5999999999996,108.5999999999996
fuel_g_physical,B008,OEAC-i,81,100.17803504915064,0.3781875460232992,99.6224673190144,100.05906496394518,101.12209212324139
fuel_g_physical,B008,RF,81,110.80626293929448,1.3846409480906456,108.9954305459751,111.00807754476321,113.52343517887483
fuel_g_physical,B009,Full,81,58.33246782133431,8.183632132493518,51.17991535996998,54.52653243017611,88.76251164777587
fuel_g_physical,B009,HCS-i,33,96.85797054612708,1.41802084365044,94.11999999999978,96.38249999999975,98.89767600740035
fuel_g_physical,B009,KINO,81,107.84583333333293,1.4237580113909598,104.97999999999965,108.5999999999996,108.5999999999996
fuel_g_physical,B009,OEAC-i,81,100.0922960720094,0.5264193721994533,99.31482487085741,99.7837723527646,101.23213030839942
fuel_g_physical,B009,RF,81,110.14202583631557,1.1883098705524644,108.14749999999961,109.87503568890861,112.29292144784172
fuel_g_physical,B010,Full,81,66.56517797504549,1.9264899454691722,63.65880614594366,65.97727471481477,70.54903588145842
fuel_g_physical,B010,HCS-i,0,,,,,
fuel_g_physical,B010,KINO,81,107.99430435780909,0.6227828522040797,107.05109667988832,108.11771226518908,108.98600935032222
fuel_g_physical,B010,OEAC-i,0,,,,,
fuel_g_physical,B010,RF,81,111.08828536762422,2.367676631974825,108.14749999999961,110.75805011939822,116.5410906388854
fuel_energy_kwh_physical,B001,Full,81,0.940118033578223,0.0695354215925854,0.7092036743007939,0.9499623716116626,1.057005238330269
fuel_energy_kwh_physical,B001,HCS-i,81,1.1692516203703671,0.03808414103336704,1.0971868055555531,1.1782597222222189,1.2214986111111072
fuel_energy_kwh_physical,B001,KINO,81,1.310124267241135,0.011265360950206905,1.297166666666662,1.304554339230328,1.3297479496107905
fuel_energy_kwh_physical,B001,OEAC-i,81,1.2200938772687948,0.0038798427340168864,1.2163680410932238,1.2183237770747213,1.2291177830267237
fuel_energy_kwh_physical,B001,RF,81,1.3093552867544183,0.013226668895724679,1.2917618055555509,1.3113368071780538,1.3399071748125053
fuel_energy_kwh_physical,B002,Full,81,0.6785907553088227,0.07202039658650551,0.5998648321436574,0.6423417252162575,0.8209172581016255
fuel_energy_kwh_physical,B002,HCS-i,33,1.1590970328282797,0.04497925345815715,1.091781944444442,1.18366458333333,1.2106888888888854
fuel_energy_kwh_physical,B002,KINO,81,1.297166666666662,0.0,1.297166666666662,1.297166666666662,1.297166666666662
fuel_energy_kwh_physical,B002,OEAC-i,81,1.224684480671955,0.004062098461865783,1.2221307680481557,1.2221453151882833,1.2345798909362764
fuel_energy_kwh_physical,B002,RF,81,1.3168999164650903,0.012187540732859195,1.2971741711984153,1.320540494562811,1.341725783432019
fuel_energy_kwh_physical,B003,Full,81,0.6835648572278985,0.08074718438381116,0.5986862788907976,0.6469342208414146,0.8534745928883116
fuel_energy_kwh_physical,B003,HCS-i,60,1.1777192361111077,0.02060393979138967,1.1512354166666636,1.1809621527777745,1.2160937499999962
fuel_energy_kwh_physical,B003,KINO,81,1.297166666666662,0.0,1.297166666666662,1.297166666666662,1.297166666666662
fuel_energy_kwh_physical,B003,OEAC-i,81,1.2160581106779562,0.00468131440410943,1.2090449446345242,1.214434310175915,1.2256154873685374
fuel_energy_kwh_physical,B003,RF,81,1.3309804482552765,0.016217298112898647,1.3055257216126666,1.3331960636284004,1.3682582564050614
fuel_energy_kwh_physical,B004,Full,81,0.6843902654746409,0.07537071859967535,0.5840369883582379,0.6503473424237849,0.8363091987989214
fuel_energy_kwh_physical,B004,HCS-i,33,1.1787510732323199,0.030194858862308382,1.1512354166666636,1.1782597222222189,1.2485229166666625
fuel_energy_kwh_physical,B004,KINO,81,1.2972525568063773,0.00044068421952775155,1.297166666666662,1.297166666666662,1.299485700438975
fuel_energy_kwh_physical,B004,OEAC-i,81,1.2257434729365289,0.004660703714737516,1.2184589458945776,1.2238486621133937,1.2359387079980901
fuel_energy_kwh_physical,B004,RF,81,1.3152555376588542,0.015867779689775763,1.2917618055555509,1.3124908748967836,1.3457205114544346
fuel_energy_kwh_physical,B005,Full,81,0.9154123637446424,0.09208851505963118,0.7192197510650961,0.9530245423005875,1.0361502787322263
fuel_energy_kwh_physical,B005,HCS-i,0,,,,,
fuel_energy_kwh_physical,B005,KINO,81,1.302658599043412,0.012918879568249319,1.287111190309478,1.2975023539591417,1.3244557412121083
fuel_energy_kwh_physical,B005,OEAC-i,81,1.2137774412732065,0.004867929518639444,1.2055064681102468,1.2123261118595785,1.22396650561108
fuel_energy_kwh_physical,B005,RF,81,1.3081361198783303,0.013081613177587275,1.2917618055555509,1.302146628787933,1.331307050261842
fuel_energy_kwh_physical,B006,Full,81,0.6650874767829525,0.08405945811701873,0.5893380276889494,0.6258034594562824,0.8441972662521369
fuel_energy_kwh_physical,B006,HCS-i,60,1.17636802083333,0.010663303183110751,1.1620451388888857,1.1782597222222189,1.199879166666663
fuel_energy_kwh_physical,B006,KINO,81,1.2998166261134905,0.007541916803152088,1.297166666666662,1.297166666666662,1.3210163016881182
fuel_energy_kwh_physical,B006,OEAC-i,81,1.2112956918511484,0.0046603420436908925,1.2042945400035237,1.2096826123502866,1.2207504441725905
fuel_energy_kwh_physical,B006,RF,81,1.3311616304919571,0.022198791162944057,1.3013704955092709,1.3338072200921938,1.3709674782103447
fuel_energy_kwh_physical,B007,Full,81,0.7633235071509568,0.11341866046480334,0.631397064143315,0.7174129013041485,0.9628171900305383
fuel_energy_kwh_physical,B007,HCS-i,54,1.1770586419753053,0.016015064250375122,1.1620451388888857,1.1782597222222189,1.205284027777774
fuel_energy_kwh_physical,B007,KINO,81,1.277964755797749,0.021778995570818933,1.2496321470861222,1.297166666666662,1.297166666666662
fuel_energy_kwh_physical,B007,OEAC-i,75,1.2119832543135045,0.004674476392897112,1.2044301201866547,1.2100806147843068,1.2228038516770479
fuel_energy_kwh_physical,B007,RF,81,1.3213365398774821,0.01564276078248179,1.2961629220966302,1.3242466389897087,1.3577449384097473
fuel_energy_kwh_physical,B008,Full,81,0.6815969772834362,0.08294973129565013,0.6033610850592352,0.6486025443119715,0.928736239300189
fuel_energy_kwh_physical,B008,HCS-i,60,1.1628558680555523,0.005787519042830788,1.1566402777777747,1.1620451388888857,1.1782597222222189
fuel_energy_kwh_physical,B008,KINO,81,1.2939637860082256,0.009155529129408816,1.2647374999999956,1.297166666666662,1.297166666666662
fuel_energy_kwh_physical,B008,OEAC-i,81,1.1965709741981883,0.004517240133056,1.1899350263104498,1.1951499426249006,1.2078472114720498
fuel_energy_kwh_physical,B008,RF,81,1.3235192517749064,0.01653876687997137,1.3018898648547026,1.325929815118005,1.3559743646365605
fuel_energy_kwh_physical,B009,Full,81,0.6967489211992709,0.09774893936033924,0.6113156556885304,0.6512891373604369,1.0602188891262116
fuel_energy_kwh_physical,B009,HCS-i,33,1.1569146481898511,0.01693747118804698,1.1242111111111084,1.1512354166666636,1.1812777967550598
fuel_energy_kwh_physical,B009,KINO,81,1.2881585648148102,0.017005998469392155,1.2539277777777735,1.297166666666662,1.297166666666662
fuel_energy_kwh_physical,B009,OEAC-i,81,1.1955468697490013,0.00628778694571572,1.1862604081796857,1.1918617253246884,1.2091615564614373
fuel_energy_kwh_physical,B009,RF,81,1.3155853086004359,0.014193701231598603,1.2917618055555509,1.3123962596175194,1.3412765617381095
fuel_energy_kwh_physical,B010,Full,81,0.7950840702574877,0.02301085212643733,0.7603690734098826,0.7880618924269542,0.8426690396951977
fuel_energy_kwh_physical,B010,HCS-i,0,,,,,
fuel_energy_kwh_physical,B010,KINO,81,1.289931968718275,0.007438795179104172,1.2786658770097772,1.2914060076119807,1.3017773339066265
fuel_energy_kwh_physical,B010,OEAC-i,0,,,,,
fuel_energy_kwh_physical,B010,RF,81,1.3268878530021782,0.02828058199303291,1.2917618055555509,1.3229433764261456,1.3920185826311309
battery_used_kwh_physical,B001,Full,81,0.10802454916736691,0.008650210457477318,0.09066671275874065,0.10716161702909253,0.13148836738831107
battery_used_kwh_physical,B001,HCS-i,81,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B001,KINO,81,0.004227843973782307,0.0030651248619322697,0.0,0.003260042646549352,0.009596920657171276
battery_used_kwh_physical,B001,OEAC-i,81,0.027224707429273107,0.0009009471545281566,0.02654199895173964,0.026545395776022773,0.029293875450948758
battery_used_kwh_physical,B001,RF,81,0.029843082074212556,0.039053210069919304,0.0,0.004651592990395343,0.08602222201411013
battery_used_kwh_physical,B002,Full,81,0.1376026009897777,0.029436810688317713,0.07859131592488389,0.13159795037872987,0.17698671603597627
battery_used_kwh_physical,B002,HCS-i,33,6.418527775752191e-06,1.3830283689910769e-05,0.0,0.0,3.601222302140207e-05
battery_used_kwh_physical,B002,KINO,81,0.0002985205264693752,0.0008496043127602276,0.0,0.0,0.0026866847382297364
battery_used_kwh_physical,B002,OEAC-i,81,0.02654603671925408,0.0003446253461572045,0.02642237036406966,0.02642576185911413,0.027575422890141657
battery_used_kwh_physical,B002,RF,81,0.0115643599819893,0.005828655718785281,0.0039286488889711925,0.009041914223175152,0.022453500714305907
battery_used_kwh_physical,B003,Full,81,0.11484972800367901,0.02406707819211861,0.08536677854488856,0.10904713324856005,0.18249999632205025
battery_used_kwh_physical,B003,HCS-i,60,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B003,KINO,81,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B003,OEAC-i,81,0.019950940277785933,0.00025363787980419616,0.019858523705905497,0.019865154068480325,0.02076834217157283
battery_used_kwh_physical,B003,RF,81,0.03592178290339248,0.030932990756943182,0.0053491884283936005,0.02015787118864425,0.08392503648379097
battery_used_kwh_physical,B004,Full,81,0.13083850730775334,0.024182561299137182,0.07474321856733497,0.1414635825229648,0.16913282904481874
battery_used_kwh_physical,B004,HCS-i,33,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B004,KINO,81,0.00042469900664209996,0.0010836837457499288,0.0,0.0,0.0044374008733224085
battery_used_kwh_physical,B004,OEAC-i,81,0.023811800401515565,0.0003248597310092316,0.02369214428121402,0.023699082964862433,0.024782739875548274
battery_used_kwh_physical,B004,RF,81,0.032462313434545205,0.03378457859661387,0.0,0.015454260242690674,0.0848786262058651
battery_used_kwh_physical,B005,Full,81,0.10948000216495579,0.007676583331868816,0.09492878311126943,0.10716161018264571,0.13009086385323063
battery_used_kwh_physical,B005,HCS-i,0,,,,,
battery_used_kwh_physical,B005,KINO,81,0.006124161632523278,0.003356591629469988,0.001315227092831194,0.004991962878790698,0.011823080421333485
battery_used_kwh_physical,B005,OEAC-i,81,0.029649752822647046,0.000808073012061543,0.02848158818197017,0.030055681030015446,0.031050286442117454
battery_used_kwh_physical,B005,RF,81,0.02802601343895427,0.03573967543811042,0.0,0.005685169511905068,0.08292843376882654
battery_used_kwh_physical,B006,Full,81,0.12491155015522638,0.02404806620477377,0.08109129152590229,0.12094814584527196,0.16845536487956467
battery_used_kwh_physical,B006,HCS-i,60,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B006,KINO,81,0.0011472845501886173,0.0032652290726260143,0.0,0.0,0.010325560951697557
battery_used_kwh_physical,B006,OEAC-i,81,0.022119507701086956,0.00024578756977045377,0.02202879273495424,0.022037201747126926,0.02291872957894458
battery_used_kwh_physical,B006,RF,81,0.034657816567743166,0.027207326290671068,0.004552177089748972,0.024632779002435164,0.0757269545936374
battery_used_kwh_physical,B007,Full,81,0.12050246853187441,0.024216656774526186,0.0661514508218829,0.11286597157124759,0.1780016440468843
battery_used_kwh_physical,B007,HCS-i,54,2.5933723140218807e-06,7.404385842173697e-06,0.0,0.0,2.3552770121480612e-05
battery_used_kwh_physical,B007,KINO,81,0.004359521810778424,0.005060185318066076,0.0,0.00094440139729364,0.012987957848757494
battery_used_kwh_physical,B007,OEAC-i,75,0.024884980955177702,0.00034352469114744635,0.02477894354487032,0.0247823923297693,0.026042001571637673
battery_used_kwh_physical,B007,RF,81,0.026637055899524226,0.02359727701814783,0.0038047727017173783,0.015230182444493727,0.06110840367088367
battery_used_kwh_physical,B008,Full,81,0.13951314570537915,0.03030391238965974,0.0630191017586732,0.14105449501618217,0.20000006211485846
battery_used_kwh_physical,B008,HCS-i,60,0.0,0.0,0.0,0.0,0.0
battery_used_kwh_physical,B008,KINO,81,0.0008664526566246198,0.0016546145659915457,0.0,0.0,0.005577909288448261
battery_used_kwh_physical,B008,OEAC-i,81,0.029662569214654447,0.0003267473972605057,0.029066168373474584,0.029583862216046322,0.030727105732156142
battery_used_kwh_physical,B008,RF,81,0.013338658954891945,0.007979073953849737,0.003425973936731016,0.011059054779298905,0.028008752180817085
battery_used_kwh_physical,B009,Full,81,0.1381509876995713,0.031225570258583978,0.05373937789041659,0.15229312320840777,0.19252795170626855
battery_used_kwh_physical,B009,HCS-i,33,0.00014216979069949434,0.0004565510067987869,0.0,0.0,0.0015638676976944378
battery_used_kwh_physical,B009,KINO,81,0.002243403220254623,0.0038302522896590412,0.0,0.0,0.01122304294408193
battery_used_kwh_physical,B009,OEAC-i,81,0.028893371407157267,0.0004175662510692545,0.028071523388846286,0.028921796255833694,0.030012483987427962
battery_used_kwh_physical,B009,RF,81,0.00651461218739642,0.0039471907371021984,0.0,0.006472183655479458,0.013675793750585322
battery_used_kwh_physical,B010,Full,81,0.16466204233802995,0.028176764330875723,0.099595209140344,0.16626423214990013,0.20814162823218438
battery_used_kwh_physical,B010,HCS-i,0,,,,,
battery_used_kwh_physical,B010,KINO,81,0.016419855738855668,0.0036039225399092456,0.011582082329000072,0.014987280194789494,0.022502991612913116
battery_used_kwh_physical,B010,OEAC-i,0,,,,,
battery_used_kwh_physical,B010,RF,81,0.014581844784325003,0.013624682032733381,0.0,0.008378102297522536,0.037751923759463
equivalent_energy_kwh_physical,B001,Full,81,1.04814258274559,0.0636375229815645,0.8406920416891049,1.0586170842706704,1.1512750257197797
equivalent_energy_kwh_physical,B001,HCS-i,81,1.1692516203703671,0.03808414103336704,1.0971868055555531,1.1782597222222189,1.2214986111111072
equivalent_energy_kwh_physical,B001,KINO,81,1.3143521112149172,0.014306779540087522,1.297166666666662,1.3078143818768773,1.3393448702679618
equivalent_energy_kwh_physical,B001,OEAC-i,81,1.247318584698068,0.003968471727253905,1.2447077079151885,1.2448687391197952,1.2571014002495722
equivalent_energy_kwh_physical,B001,RF,81,1.3391983688286309,0.04789660038107576,1.2917618055555509,1.3174424576811503,1.4259293968266156
equivalent_energy_kwh_physical,B002,Full,81,0.8161933562986003,0.060600648422817226,0.724753522048685,0.8081137290294744,0.9413756865772474
